# XLAMB2	YLAMB2 
279596.200	2184144.900
279571.200	2184266.900
279537.900	2184436.100
279505.900	2184592.500
279504.800	2184623.900
279542.300	2184665.300
279602.700	2184735.000
279624.600	2184800.700
279599.300	2184843.900
279559.800	2184968.900
279544.200	2184991.900
279532.900	2185033.500
279533.200	2185056.400
279533.400	2185079.300
279553.300	2185079.200
279541.300	2185432.200
279140.400	2185463.300
278186.100	2187414.500
276697.300	2189818.800
275543.200	2191215.300
274271.100	2194588.900
274009.200	2195000.800
273775.200	2195448.800
273549.200	2195882.900
273077.200	2196441.000
273023.300	2196516.900
272953.300	2196602.800
272863.200	2196711.000
272775.200	2196802.900
272663.300	2196884.800
272577.200	2196947.000
272461.300	2196978.900
272369.400	2196976.900
272245.200	2196953.000
272181.300	2196927.000
272099.200	2196902.900
272039.100	2196914.000
272013.200	2196918.800
271978.700	2196932.900
271929.200	2196953.000
271829.300	2196997.000
271723.200	2197050.800
271649.200	2197094.800
271617.300	2197120.800
271523.500	2197214.500
271508.000	2197135.000
271468.000	2197000.000
271428.000	2196964.900
271383.000	2196999.900
271268.000	2196994.900
271173.000	2196930.000
271123.000	2196929.900
271033.000	2197090.000
270922.900	2197145.000
270912.900	2197205.000
270832.900	2197265.000
270817.900	2197349.900
270722.900	2197510.000
270647.900	2197540.000
270618.000	2197585.000
270618.000	2197689.900
270573.000	2197800.000
270378.000	2198080.000
270247.900	2198210.000
270168.000	2198385.100
270143.000	2198519.900
270153.000	2198804.900
270079.100	2199023.300
270083.900	2199103.200
270228.600	2199529.700
270217.200	2199797.600
270211.200	2199942.000
269897.600	2200435.600
269020.800	2201492.400
267487.900	2203339.100
266297.400	2204575.800
264546.500	2206662.600
262289.700	2208487.600
261469.700	2209150.800
258397.100	2211696.900
258192.500	2212557.800
258044.900	2213468.800
258248.800	2216678.300
258268.200	2217679.000
257598.100	2219671.600
259543.900	2220122.300
260525.100	2220778.200
261691.200	2221221.100
261179.900	2221650.400
261308.800	2222206.600
262302.200	2223491.100
264033.600	2225063.900
265959.700	2225724.900
266997.000	2226822.300
266895.500	2228896.400
267646.300	2229859.700
267793.800	2231370.400
268344.900	2232989.600
271415.400	2234186.800
271610.700	2234717.100
271162.600	2236108.200
268872.300	2238676.300
267364.700	2240997.300
266520.600	2242206.400
266495.200	2242214.100
266468.700	2242217.400
266409.400	2242233.800
266402.000	2242244.500
266386.200	2242260.500
266357.700	2242276.500
266324.100	2242321.300
266315.600	2242328.800
266301.900	2242328.900
266287.000	2242328.000
266262.700	2242339.800
266251.100	2242355.800
266215.200	2242369.800
266183.500	2242395.600
266129.500	2242408.500
266105.100	2242413.100
266061.600	2242424.900
266040.500	2242425.100
266003.400	2242444.500
265980.200	2242454.200
265955.800	2242464.000
265936.900	2242480.000
265914.800	2242499.300
265890.400	2242506.800
265861.800	2242516.600
265841.700	2242519.900
265823.700	2242533.900
265823.800	2242544.400
265815.300	2242548.700
265795.200	2242547.800
265782.400	2242547.900
265752.800	2242558.700
265708.300	2242572.800
265669.300	2242596.400
265633.300	2242613.700
265599.700	2242658.400
265587.100	2242683.900
265578.900	2242703.200
265566.100	2242713.800
265557.400	2242720.600
265548.300	2242727.700
265547.200	2242737.300
265530.400	2242750.200
265516.600	2242756.600
265517.900	2242776.700
265526.500	2242797.900
265523.500	2242818.100
265516.200	2242825.500
265499.200	2242836.300
265474.000	2242860.800
265459.200	2242878.900
265438.100	2242885.500
265415.800	2242887.700
265400.900	2242881.600
265383.900	2242878.500
265378.600	2242878.500
265371.000	2242882.800
265367.000	2242888.100
265356.500	2242903.000
265341.700	2242911.600
265332.200	2242911.700
265320.400	2242907.600
265306.400	2242893.800
265295.900	2242886.500
265285.100	2242886.600
265267.100	2242884.500
265240.500	2242884.800
265217.200	2242881.800
265205.600	2242885.000
265182.100	2242888.300
265164.200	2242888.400
265154.600	2242888.600
265122.800	2242898.300
265083.800	2242916.600
265038.100	2242911.700
264993.400	2242904.600
264979.600	2242906.800
264967.900	2242911.100
264947.900	2242918.700
264943.600	2242918.700
264931.000	2242918.800
264924.400	2242918.800
264907.600	2242922.100
264896.000	2242942.400
264861.200	2242958.600
264823.200	2242975.700
264800.800	2242986.500
264781.900	2243004.700
264762.900	2243031.300
264736.800	2243064.400
264696.800	2243111.400
264700.200	2243129.400
264707.600	2243136.700
264707.700	2243145.200
264692.800	2243153.800
264668.500	2243157.100
264662.200	2243151.900
264653.500	2243139.200
264645.900	2243123.400
264632.100	2243110.700
264619.400	2243106.600
264600.100	2243107.800
264588.500	2243114.200
264585.400	2243124.900
264585.400	2243138.700
264583.500	2243151.400
264576.000	2243156.800
264565.500	2243155.700
264559.200	2243150.500
264554.900	2243140.900
264547.400	2243142.100
264544.200	2243152.700
264540.100	2243154.900
264539.000	2243162.300
264541.200	2243169.700
264545.700	2243184.500
264544.500	2243189.900
264537.300	2243199.500
264520.400	2243204.900
264505.400	2243208.200
264491.600	2243208.200
264483.100	2243206.500
264482.000	2243206.200
264466.200	2243202.000
264454.500	2243195.800
264443.800	2243197.000
264440.700	2243204.400
264425.900	2243216.100
264419.700	2243226.800
264389.000	2243251.400
264377.400	2243260.000
264359.300	2243261.100
264352.900	2243252.900
264350.600	2243233.700
264345.400	2243227.300
264334.700	2243227.300
264323.000	2243228.500
264305.100	2243230.800
264294.200	2243222.400
264287.900	2243230.900
264284.800	2243237.300
264272.100	2243237.400
264254.100	2243231.100
264215.700	2243232.500
264187.200	2243242.200
264178.600	2243232.700
264165.000	2243231.800
264147.900	2243240.400
264139.500	2243254.300
264130.000	2243257.500
264123.600	2243253.200
264116.200	2243257.600
264114.100	2243267.100
264118.600	2243279.800
264117.500	2243289.400
264115.600	2243310.600
264113.500	2243326.500
264109.400	2243340.300
264101.100	2243356.300
264087.500	2243372.400
264067.800	2243377.600
264067.300	2243377.900
264056.700	2243382.100
264031.400	2243386.600
264002.900	2243382.500
263992.300	2243400.400
263974.100	2243413.700
263966.600	2243415.600
263948.300	2243420.300
263928.400	2243436.400
263919.700	2243447.900
263916.800	2243447.800
263903.400	2243452.500
263888.200	2243462.000
263859.400	2243474.200
263847.100	2243483.700
263847.100	2243489.300
263844.100	2243497.000
263841.200	2243503.700
263835.500	2243510.300
263823.100	2243517.900
263815.400	2243518.800
263809.700	2243510.300
263807.000	2243501.600
263801.200	2243503.700
263798.300	2243515.800
263795.400	2243530.100
263791.500	2243533.000
263786.900	2243533.000
263783.000	2243521.500
263783.000	2243514.900
263773.500	2243513.900
263765.800	2243511.900
263762.200	2243514.900
263756.300	2243525.200
263750.600	2243531.800
263735.200	2243535.600
263725.700	2243537.500
263716.200	2243539.500
263706.600	2243551.700
263702.700	2243564.000
263698.000	2243582.100
263691.100	2243595.400
263669.200	2243606.000
263657.800	2243605.700
263649.500	2243605.900
263646.300	2243605.700
263630.100	2243608.500
263621.500	2243614.200
263612.900	2243617.100
263604.300	2243617.000
263588.100	2243613.200
263566.300	2243597.800
263549.100	2243588.300
263528.100	2243579.600
263496.700	2243569.100
263484.300	2243568.200
263456.600	2243570.900
263424.200	2243582.300
263393.600	2243590.600
263387.900	2243601.300
263381.100	2243615.400
263366.800	2243618.100
263359.200	2243618.100
263334.400	2243618.100
263314.300	2243629.500
263281.900	2243640.700
263261.700	2243650.200
263251.300	2243651.100
263230.300	2243644.500
263217.000	2243635.900
263197.000	2243625.200
263171.200	2243622.200
263149.300	2243626.000
263145.600	2243621.300
263128.400	2243611.700
263118.900	2243608.800
263107.400	2243609.800
263098.800	2243617.300
263085.400	2243620.200
263081.600	2243618.200
263071.200	2243608.700
263064.600	2243601.000
263056.000	2243601.000
263031.100	2243611.400
263006.200	2243623.700
263000.500	2243636.100
263002.400	2243642.600
262995.700	2243647.400
262990.000	2243651.200
262987.000	2243660.700
262985.100	2243695.900
262991.700	2243703.500
262990.700	2243711.100
262970.600	2243722.500
262958.100	2243751.000
262952.400	2243756.600
262943.800	2243751.900
262929.500	2243751.800
262925.700	2243754.800
262925.700	2243758.600
262925.600	2243770.800
262921.800	2243781.300
262914.100	2243790.000
262906.500	2243801.300
262899.700	2243807.800
262888.200	2243809.800
262876.800	2243812.500
262868.200	2243818.400
262865.300	2243824.000
262866.200	2243830.600
262872.000	2243840.100
262878.600	2243843.000
262883.400	2243846.900
262886.200	2243860.100
262886.200	2243872.500
262882.300	2243888.700
262868.000	2243895.300
262861.200	2243898.100
262847.900	2243904.800
262846.000	2243918.200
262847.800	2243924.700
262856.400	2243933.400
262864.000	2243937.200
262868.800	2243944.700
262871.500	2243955.200
262872.400	2243961.800
262884.800	2243969.500
262896.300	2243971.600
262905.800	2243974.300
262910.600	2243982.900
262921.000	2243995.300
262940.000	2244000.100
262949.600	2244002.100
262959.200	2244009.700
262965.800	2244017.400
262987.700	2244014.500
263004.000	2244010.700
263022.100	2244016.600
263034.300	2244034.700
263046.700	2244043.300
263059.100	2244067.200
263066.600	2244077.500
263075.200	2244082.500
263081.900	2244089.100
263084.700	2244097.600
263088.500	2244105.300
263094.200	2244109.000
263102.800	2244109.000
263120.900	2244110.100
263129.400	2244116.700
263135.100	2244125.300
263129.400	2244141.500
263119.800	2244149.000
263118.800	2244173.800
263132.000	2244203.300
263152.900	2244242.500
263180.400	2244266.300
263191.700	2244305.300
263213.600	2244324.400
263249.700	2244363.600
263303.900	2244412.200
263303.800	2244435.900
263414.400	2244446.800
263461.200	2244446.900
263461.200	2244454.500
263582.200	2244481.500
263587.000	2244474.900
263612.700	2244482.500
263599.100	2244551.000
263532.300	2244556.500
263524.800	2244526.100
263455.400	2244508.800
263376.100	2244509.600
263371.300	2244505.600
263361.900	2244504.600
263353.300	2244464.800
263296.100	2244459.700
263287.500	2244473.000
263278.900	2244472.900
263271.200	2244488.100
263255.900	2244490.100
263252.100	2244497.800
263233.100	2244494.700
263166.300	2244486.000
263144.400	2244483.000
263140.500	2244487.800
263133.900	2244487.700
263128.100	2244484.900
263121.500	2244476.200
263117.700	2244464.900
263113.900	2244447.700
263109.200	2244442.900
263101.600	2244436.400
263096.900	2244432.500
263098.800	2244422.000
263098.800	2244416.300
263097.900	2244411.600
263087.500	2244403.800
263081.700	2244403.800
263085.500	2244394.300
263087.500	2244385.900
263082.800	2244381.900
263078.000	2244379.100
263074.200	2244370.500
263069.500	2244365.900
263061.800	2244364.800
263046.600	2244369.600
263044.600	2244378.000
263045.500	2244383.800
263047.400	2244390.500
263045.400	2244397.100
263043.600	2244400.800
263040.700	2244402.800
263033.100	2244400.800
263019.800	2244396.000
263018.700	2244395.900
263003.500	2244395.000
262998.800	2244389.400
262987.300	2244375.100
262977.900	2244350.200
262980.800	2244331.300
262995.200	2244297.000
263002.000	2244277.200
263004.000	2244264.900
262981.300	2244229.400
262949.800	2244217.000
262933.600	2244215.000
262920.200	2244207.600
262910.700	2244201.600
262894.500	2244179.800
262878.400	2244171.100
262848.800	2244164.400
262831.800	2244145.200
262815.600	2244133.000
262796.600	2244130.900
262780.300	2244129.900
262770.800	2244123.200
262747.900	2244119.500
262743.100	2244126.900
262738.400	2244127.800
262723.100	2244125.000
262706.000	2244126.800
262701.200	2244121.100
262695.500	2244105.900
262687.900	2244096.300
262679.400	2244090.700
262666.000	2244083.900
262647.900	2244083.000
262642.200	2244081.900
262640.300	2244065.700
262642.300	2244052.400
262643.300	2244038.100
262639.500	2244013.500
262632.100	2243985.900
262637.900	2243956.300
262638.900	2243918.300
262635.300	2243868.000
262610.500	2243858.400
262605.800	2243859.400
262605.700	2243870.600
262626.700	2243884.000
262621.400	2244006.800
262616.700	2244007.800
262615.700	2244026.700
262425.800	2244027.000
262394.500	2244024.100
262376.400	2244016.400
262360.000	2244012.600
262334.400	2244004.900
262323.900	2244001.900
262318.200	2243993.400
262305.800	2243990.500
262250.600	2243989.400
262243.800	2243988.400
262239.100	2243981.800
262227.800	2243961.700
262223.900	2243940.900
262225.000	2243927.400
262225.900	2243917.900
262231.700	2243914.200
262231.700	2243909.600
262227.900	2243905.600
262221.200	2243903.600
262215.500	2243904.700
262206.900	2243911.300
262202.000	2243917.000
262202.100	2243927.300
262202.000	2243939.700
262205.800	2243957.900
262209.500	2243969.400
262227.400	2244014.100
262228.400	2244031.100
262227.400	2244038.800
262217.900	2244049.200
262207.400	2244058.600
262186.300	2244065.300
262172.500	2244073.600
262156.700	2244083.400
262146.200	2244088.000
262133.800	2244089.900
262120.400	2244086.100
262099.400	2244075.500
262091.800	2244066.900
262070.900	2244061.000
262043.300	2244068.600
262027.800	2244079.100
262008.800	2244085.800
262000.200	2244082.800
261990.700	2244076.000
261982.100	2244076.200
261969.600	2244071.200
261959.200	2244064.600
261952.700	2244051.200
261936.400	2244037.900
261924.200	2244032.000
261913.600	2244030.100
261905.900	2244031.100
261897.500	2244034.800
261890.700	2244034.900
261875.400	2244031.900
261867.900	2244024.300
261853.500	2244017.600
261844.100	2244017.700
261834.400	2244021.400
261816.300	2244028.800
261807.800	2244028.800
261794.500	2244027.900
261783.800	2244027.800
261778.100	2244032.700
261779.100	2244037.300
261788.600	2244043.200
261793.300	2244047.900
261798.100	2244060.200
261799.000	2244073.600
261793.200	2244079.300
261788.400	2244086.900
261769.400	2244089.700
261753.100	2244097.100
261739.800	2244108.600
261730.200	2244124.800
261727.300	2244137.000
261713.900	2244143.600
261705.300	2244150.300
261697.500	2244161.600
261691.900	2244174.100
261690.000	2244176.900
261679.400	2244185.300
261664.100	2244200.600
261649.800	2244206.200
261646.100	2244205.700
261634.500	2244204.400
261624.100	2244198.500
261616.400	2244194.700
261608.800	2244200.500
261607.800	2244208.000
261605.000	2244209.900
261598.200	2244210.000
261585.800	2244205.000
261579.200	2244200.300
261574.500	2244199.300
261564.900	2244204.000
261563.000	2244211.700
261562.800	2244222.200
261562.900	2244229.800
261558.900	2244238.300
261554.200	2244247.800
261543.700	2244256.400
261536.900	2244262.900
261508.300	2244279.100
261498.700	2244286.600
261487.300	2244290.500
261481.500	2244289.400
261474.800	2244284.700
261471.200	2244289.400
261471.000	2244300.900
261465.300	2244305.500
261460.600	2244310.200
261454.800	2244315.900
261447.100	2244320.800
261436.700	2244320.600
261423.400	2244320.800
261413.600	2244319.600
261409.100	2244314.900
261404.200	2244309.200
261393.700	2244303.300
261386.300	2244294.000
261375.700	2244292.800
261369.900	2244290.100
261363.200	2244284.300
261357.700	2244274.700
261352.900	2244266.200
261344.300	2244259.600
261331.800	2244254.700
261310.900	2244249.800
261300.600	2244254.500
261291.900	2244260.300
261286.100	2244270.800
261282.200	2244282.300
261275.600	2244292.600
261260.400	2244298.300
261253.600	2244301.200
261246.800	2244303.900
261234.600	2244303.900
261227.900	2244301.900
261221.200	2244295.300
261213.500	2244287.500
261204.000	2244268.500
261199.300	2244261.000
261179.400	2244250.400
261164.100	2244241.800
261137.400	2244231.400
261113.600	2244230.300
261100.200	2244230.300
261087.900	2244233.900
261076.400	2244238.700
261072.700	2244238.700
261072.600	2244233.900
261077.300	2244228.200
261080.300	2244221.500
261074.500	2244218.800
261054.600	2244216.800
261047.800	2244216.700
261034.400	2244213.900
261025.800	2244214.800
261012.500	2244218.600
261009.800	2244223.400
261007.800	2244231.900
261007.600	2244241.200
261002.900	2244242.300
260997.200	2244239.300
260993.400	2244231.700
260978.200	2244222.100
260972.400	2244217.400
260960.100	2244215.500
260955.300	2244216.400
260943.800	2244220.200
260938.100	2244220.200
260927.600	2244215.500
260917.100	2244218.300
260907.600	2244224.900
260901.900	2244232.500
260892.200	2244236.300
260885.600	2244235.200
260881.800	2244231.400
260875.100	2244231.500
260869.300	2244240.800
260865.600	2244249.400
260860.700	2244255.100
260844.500	2244257.100
260835.000	2244257.900
260828.300	2244263.600
260814.900	2244263.500
260809.200	2244262.700
260806.400	2244258.800
260806.300	2244249.200
260808.300	2244240.700
260808.500	2244235.100
260804.500	2244233.000
260789.300	2244233.000
260782.600	2244229.200
260774.900	2244225.300
260761.600	2244225.300
260746.400	2244226.200
260728.200	2244234.700
260714.000	2244242.300
260700.500	2244252.800
260691.900	2244254.700
260681.400	2244253.500
260675.700	2244248.800
260668.000	2244244.900
260660.500	2244244.900
260655.700	2244246.900
260650.900	2244252.500
260655.700	2244263.100
260661.300	2244272.600
260663.200	2244284.100
260658.500	2244289.700
260653.600	2244300.100
260647.900	2244312.400
260628.700	2244326.700
260608.700	2244328.400
260601.000	2244326.600
260586.700	2244323.700
260579.100	2244320.900
260570.500	2244315.900
260552.400	2244319.700
260547.600	2244325.500
260541.000	2244329.400
260534.200	2244329.200
260523.800	2244326.300
260514.300	2244328.300
260507.500	2244332.900
260501.800	2244332.900
260488.500	2244332.900
260479.900	2244329.000
260472.200	2244331.000
260470.300	2244341.400
260470.300	2244351.000
260467.400	2244363.400
260461.600	2244371.900
260446.400	2244376.400
260432.000	2244373.700
260426.300	2244368.000
260413.000	2244363.100
260391.000	2244362.900
260372.900	2244366.800
260363.400	2244368.600
260351.900	2244362.800
260331.000	2244359.100
260297.600	2244358.900
260285.200	2244361.800
260283.300	2244362.600
260281.400	2244363.600
260269.000	2244368.300
260261.300	2244369.200
260242.300	2244368.200
260232.700	2244364.500
260221.300	2244364.400
260210.800	2244369.200
260205.100	2244370.900
260185.900	2244372.900
260154.500	2244373.800
260146.000	2244369.800
260131.600	2244371.700
260123.000	2244377.500
260113.400	2244389.700
260110.600	2244405.900
260105.700	2244412.600
260088.600	2244421.900
260078.900	2244425.700
260072.300	2244422.800
260067.600	2244418.000
260060.800	2244418.100
260053.300	2244421.800
260045.600	2244434.200
260040.800	2244438.100
260037.000	2244438.100
260031.300	2244428.600
260027.500	2244427.400
260023.600	2244435.100
260017.900	2244446.400
260017.200	2244447.000
260012.100	2244450.200
260007.300	2244453.100
260005.400	2244461.700
260002.500	2244473.100
259996.800	2244475.000
259988.200	2244472.000
259964.400	2244472.000
259953.800	2244473.000
259946.100	2244480.600
259941.300	2244498.500
259934.600	2244515.800
259926.000	2244525.100
259907.900	2244525.100
259899.300	2244521.300
259890.700	2244516.600
259876.500	2244507.800
259856.400	2244506.900
259838.300	2244512.500
259828.700	2244509.600
259818.300	2244505.800
259812.600	2244498.200
259805.900	2244490.500
259798.400	2244490.500
259790.700	2244493.400
259783.900	2244498.000
259777.300	2244504.800
259760.100	2244512.300
259747.700	2244515.200
259739.100	2244514.000
259729.600	2244509.200
259716.200	2244509.200
259709.600	2244510.100
259704.800	2244516.800
259692.300	2244523.500
259686.700	2244523.500
259682.800	2244521.500
259675.200	2244516.700
259665.700	2244512.000
259659.000	2244508.200
259633.300	2244512.900
259623.600	2244519.400
259603.600	2244521.400
259597.900	2244523.200
259579.800	2244528.700
259563.500	2244531.700
259553.100	2244532.500
259543.400	2244532.600
259519.600	2244533.300
259508.200	2244533.400
259493.800	2244536.100
259472.900	2244541.900
259465.200	2244546.600
259449.000	2244552.200
259429.900	2244561.700
259404.100	2244569.100
259372.600	2244578.500
259353.500	2244588.800
259347.800	2244585.100
259337.300	2244584.300
259315.300	2244587.800
259307.700	2244598.400
259307.700	2244604.000
259293.300	2244613.600
259274.200	2244628.700
259263.600	2244636.300
259248.400	2244636.200
259239.800	2244632.400
259231.200	2244628.500
259219.800	2244628.400
259204.400	2244631.200
259191.100	2244639.800
259184.500	2244645.600
259171.100	2244647.300
259149.200	2244646.400
259132.800	2244647.300
259127.200	2244653.800
259122.400	2244662.500
259115.600	2244671.900
259105.100	2244676.700
259088.800	2244679.500
259082.300	2244685.100
259078.400	2244703.200
259070.700	2244716.500
259065.000	2244720.300
259053.600	2244723.100
259048.700	2244726.800
259042.000	2244735.500
259039.100	2244745.800
259039.000	2244755.400
259030.300	2244773.400
259020.000	2244782.900
259011.400	2244786.600
258993.200	2244784.600
258987.300	2244791.300
258978.900	2244795.200
258968.300	2244795.100
258963.600	2244795.100
258954.000	2244805.600
258941.600	2244813.200
258933.000	2244818.800
258910.100	2244820.600
258898.500	2244820.600
258882.500	2244816.700
258876.800	2244808.100
258873.900	2244804.300
258859.600	2244804.300
258848.100	2244803.300
258834.800	2244803.300
258783.300	2244805.000
258772.900	2244808.800
258766.900	2244811.600
258763.200	2244819.200
258762.200	2244827.700
258763.100	2244838.300
258766.000	2244855.200
258765.900	2244874.300
258765.900	2244887.800
258761.900	2244903.900
258757.200	2244912.300
258712.000	2244992.000
258690.800	2245023.400
258658.200	2245094.700
258641.900	2245126.100
258630.500	2245142.200
258616.100	2245152.500
258606.500	2245158.200
258598.800	2245158.200
258590.200	2245157.100
258580.800	2245157.100
258563.700	2245160.000
258553.900	2245163.700
258544.400	2245163.600
258537.800	2245159.000
258530.300	2245155.200
258477.700	2245148.400
258458.800	2245136.800
258431.100	2245125.300
258412.100	2245121.400
258405.300	2245121.500
258399.600	2245126.200
258397.800	2245130.100
258391.000	2245147.100
258386.200	2245150.900
258380.600	2245150.900
258373.700	2245149.000
258364.200	2245149.000
258360.400	2245150.700
258358.600	2245155.600
258354.800	2245160.300
258349.100	2245163.200
258346.100	2245163.200
258337.600	2245161.200
258326.100	2245148.900
258320.400	2245141.200
258305.100	2245144.000
258305.100	2245150.700
258307.000	2245162.000
258307.000	2245176.300
258305.100	2245187.800
258300.300	2245199.100
258280.200	2245208.700
258258.100	2245220.900
258248.700	2245220.800
258240.100	2245220.800
258229.500	2245219.900
258216.200	2245213.100
258202.900	2245206.500
258184.700	2245205.400
258166.700	2245207.300
258158.000	2245219.500
258156.000	2245228.100
258144.600	2245247.000
258140.800	2245259.500
258122.500	2245272.800
258110.000	2245284.200
258093.900	2245297.400
258072.600	2245336.400
258060.400	2245341.100
258051.800	2245337.200
258029.900	2245336.200
258016.400	2245336.200
258006.900	2245329.500
258003.100	2245327.600
258001.300	2245335.100
257995.400	2245337.900
257984.900	2245339.700
257961.000	2245346.500
257950.500	2245351.200
257945.700	2245359.800
257944.900	2245367.300
257941.900	2245371.900
257936.300	2245368.200
257924.700	2245360.600
257910.500	2245348.200
257906.600	2245340.500
257902.800	2245339.600
257897.100	2245342.500
257895.300	2245355.800
257881.800	2245369.100
257877.400	2245356.900
257874.100	2245340.200
257871.900	2245340.300
257870.900	2245343.600
257870.800	2245357.400
257870.800	2245367.900
257867.300	2245375.600
257860.700	2245377.800
257853.000	2245371.100
257847.500	2245361.300
257837.500	2245349.000
257822.100	2245352.300
257812.100	2245359.900
257800.000	2245371.000
257786.700	2245374.200
257779.000	2245375.400
257767.800	2245384.100
257752.200	2245413.800
257742.200	2245432.500
257723.300	2245444.700
256343.900	2245554.000
254690.800	2245908.300
252891.900	2247191.500
253640.200	2247936.600
254093.200	2248613.000
254740.200	2249164.700
256439.900	2249626.300
257984.600	2249626.600
258408.800	2250059.600
258427.200	2251133.200
258837.900	2252200.800
259275.900	2253439.200
260921.200	2253539.400
260872.900	2253553.400
260625.200	2253649.000
260582.500	2253662.800
260493.700	2253679.300
260428.800	2253705.000
260261.600	2253802.000
260130.100	2253845.400
260026.300	2253866.500
259969.400	2253873.100
259783.900	2253875.700
259725.800	2253886.800
259648.400	2253942.200
259626.300	2254044.600
259595.900	2254307.300
259543.300	2254536.900
259529.500	2254636.400
259609.800	2254678.000
259637.500	2254722.200
259659.500	2254785.800
259656.900	2254860.500
259637.400	2254965.600
259615.400	2255068.000
259615.300	2255104.000
259656.900	2255150.900
259676.200	2255189.700
259681.700	2255236.600
259645.800	2255377.800
259407.900	2255856.300
259178.300	2256298.800
259029.000	2256547.700
258882.400	2256760.700
258719.100	2257048.500
258405.200	2257565.100
258333.300	2257657.900
258264.200	2257767.400
258217.100	2257815.100
258108.000	2257853.400
258033.300	2257941.900
258008.400	2258019.400
258008.400	2258049.700
258025.000	2258055.300
258044.300	2258016.600
258058.200	2257955.800
258085.800	2257905.800
258110.800	2257911.400
258124.500	2257947.400
258135.600	2257969.500
258160.500	2257997.200
258171.600	2258030.400
258171.600	2258055.200
258130.100	2258218.500
258121.800	2258257.200
258127.400	2258284.900
258163.300	2258312.500
258249.100	2258315.300
258318.100	2258293.200
258365.200	2258284.800
258415.000	2258304.300
258467.500	2258326.400
258558.900	2258307.000
258597.600	2258320.700
258633.400	2258359.500
258672.200	2258423.200
258708.100	2258511.700
258741.400	2258561.500
258766.200	2258578.000
258829.900	2258583.600
258904.800	2258644.400
258951.800	2258810.100
258992.000	2259081.100
259006.700	2259168.700
259039.900	2259381.700
259060.800	2259495.100
259074.200	2259538.200
259096.100	2259619.000
259100.900	2259676.100
259096.600	2260095.900
259095.500	2260204.400
259090.000	2260254.300
259067.800	2260268.200
259062.100	2260295.800
259062.100	2260384.300
259067.900	2260489.300
259078.900	2260522.700
259092.700	2260555.800
259086.100	2260634.000
259079.200	2260808.200
259062.300	2261089.500
259065.400	2261143.600
259065.400	2261212.600
259062.300	2261247.300
259087.200	2261407.700
259145.300	2261781.200
259164.700	2261908.400
259175.700	2261947.100
259203.400	2261949.800
259303.000	2261949.700
259419.100	2261936.100
259452.200	2261881.000
259521.300	2261835.400
259626.500	2261813.300
259715.000	2261847.900
259782.100	2261914.100
259845.700	2261875.400
259972.300	2261900.000
260060.700	2261916.600
260226.700	2261930.500
260401.000	2261938.700
260448.000	2261938.800
260580.700	2261916.600
260688.800	2261886.200
260748.700	2261894.100
260836.000	2261907.900
260896.400	2261920.800
260951.700	2261942.600
261005.200	2261942.600
261095.100	2261960.800
261330.400	2262046.500
261521.200	2262090.900
261559.800	2262110.200
261631.900	2262165.700
261692.700	2262220.800
261833.800	2262279.000
261947.200	2262323.200
261999.800	2262350.900
262154.700	2262320.500
262306.700	2262337.000
265052.900	2262452.900
268324.700	2263085.400
269114.500	2263672.300
270945.500	2262922.500
272403.400	2262143.200
274526.800	2261573.100
275376.900	2261096.100
281423.400	2257657.900
283000.300	2256256.400
284237.400	2256236.600
284135.700	2256578.100
283835.900	2257201.500
283766.800	2257438.000
283725.100	2257675.300
283712.500	2257840.800
283658.600	2257976.100
283598.100	2258212.800
283526.700	2258410.700
283686.200	2258564.700
283785.200	2258548.300
283939.200	2258476.700
284148.300	2258575.700
283972.200	2258757.200
283845.700	2258867.400
283548.600	2259103.900
283460.700	2259087.200
283284.600	2259164.300
283136.100	2259444.900
283004.100	2259659.400
282894.000	2259813.500
282580.400	2260220.700
282476.000	2260330.600
282613.400	2260627.700
282795.000	2260704.700
279837.500	2262719.100
275631.200	2265176.800
274629.300	2265643.000
274070.400	2265547.700
272476.000	2265988.700
271908.900	2266237.300
271804.600	2266227.300
271473.400	2266341.400
271378.500	2266321.500
271168.500	2266421.500
270930.800	2266457.600
270833.500	2266271.500
270710.300	2266168.300
270662.200	2266044.500
270798.600	2265966.300
270614.000	2265830.900
270528.400	2265681.300
270462.400	2265610.400
270503.400	2265411.500
270578.400	2265361.400
270568.400	2265306.400
270403.400	2265301.500
270200.600	2265376.300
270242.000	2265424.400
270276.500	2265486.400
270269.600	2265541.600
270248.900	2265583.000
270221.400	2265576.100
270221.400	2265521.000
270200.600	2265479.700
270159.400	2265452.000
270104.300	2265445.200
270097.400	2265500.200
270069.800	2265493.400
270053.300	2265426.500
269959.600	2265390.200
269870.000	2265142.000
269803.300	2265011.500
269818.300	2264956.400
269773.400	2264856.500
269813.400	2264771.400
269684.000	2264852.900
269622.100	2264921.700
269587.600	2265114.600
269539.500	2265245.400
269538.400	2265391.400
269533.400	2265436.300
269493.400	2265511.400
269543.400	2265586.300
269594.600	2265651.800
269649.700	2265741.400
269663.300	2265846.400
269635.800	2265941.000
269560.100	2266010.100
269546.300	2266085.700
269638.300	2266101.400
269628.900	2266140.900
269603.400	2266206.500
269684.000	2266258.000
269723.300	2266291.500
269780.500	2266402.600
269773.400	2266436.500
269723.300	2266521.500
269596.400	2266497.100
268678.400	2266321.500
268593.400	2266336.500
268558.300	2266406.500
268413.400	2266291.500
268428.400	2266216.500
268073.300	2265951.400
267608.400	2265766.400
